ALABAMA,HEPATITIS A,1966,321
ALABAMA,HEPATITIS A,1967,291
ALABAMA,HEPATITIS A,1968,314
ALABAMA,HEPATITIS A,1969,380
ALABAMA,HEPATITIS A,1970,413
ALABAMA,HEPATITIS A,1971,378
ALABAMA,HEPATITIS A,1972,342
ALABAMA,HEPATITIS A,1973,467
ALABAMA,HEPATITIS A,1974,244
ALABAMA,HEPATITIS A,1975,286
ALABAMA,HEPATITIS A,1976,220
ALABAMA,HEPATITIS A,1977,206
ALABAMA,HEPATITIS A,1978,203
ALABAMA,HEPATITIS A,1979,257
ALABAMA,HEPATITIS A,1980,200
ALABAMA,HEPATITIS A,1981,138
ALABAMA,HEPATITIS A,1982,128
ALABAMA,HEPATITIS A,1983,178
ALABAMA,HEPATITIS A,1984,115
ALABAMA,HEPATITIS A,1985,37
ALABAMA,HEPATITIS A,1986,51
ALABAMA,HEPATITIS A,1987,81
ALABAMA,HEPATITIS A,1988,13
ALABAMA,HEPATITIS A,1989,56
ALABAMA,HEPATITIS A,1990,86
ALABAMA,HEPATITIS A,1991,39
ALABAMA,HEPATITIS A,1992,35
ALABAMA,HEPATITIS A,1993,40
ALABAMA,HEPATITIS A,1994,72
ALABAMA,HEPATITIS A,1995,75
ALABAMA,HEPATITIS A,1996,196
ALABAMA,HEPATITIS A,1997,40
ALABAMA,HEPATITIS A,1998,64
ALABAMA,HEPATITIS A,1999,52
ALABAMA,HEPATITIS A,2000,53
ALABAMA,HEPATITIS A,2001,66
ALABAMA,HEPATITIS A,2002,35
ALABAMA,HEPATITIS A,2003,14
ALABAMA,HEPATITIS A,2004,6
ALABAMA,HEPATITIS A,2005,34
ALABAMA,HEPATITIS A,2006,17
ALABAMA,HEPATITIS A,2007,20
ALABAMA,HEPATITIS A,2008,10
ALABAMA,HEPATITIS A,2009,10
ALABAMA,HEPATITIS A,2010,8
ALABAMA,HEPATITIS A,2011,7
ALASKA,HEPATITIS A,1966,90
ALASKA,HEPATITIS A,1967,39
ALASKA,HEPATITIS A,1968,84
ALASKA,HEPATITIS A,1969,63
ALASKA,HEPATITIS A,1970,113
ALASKA,HEPATITIS A,1971,96
ALASKA,HEPATITIS A,1972,199
ALASKA,HEPATITIS A,1973,225
ALASKA,HEPATITIS A,1974,248
ALASKA,HEPATITIS A,1975,409
ALASKA,HEPATITIS A,1976,1094
ALASKA,HEPATITIS A,1977,551
ALASKA,HEPATITIS A,1978,125
ALASKA,HEPATITIS A,1979,61
ALASKA,HEPATITIS A,1980,18
ALASKA,HEPATITIS A,1981,45
ALASKA,HEPATITIS A,1982,17
ALASKA,HEPATITIS A,1983,43
ALASKA,HEPATITIS A,1984,14
ALASKA,HEPATITIS A,1985,18
ALASKA,HEPATITIS A,1986,66
ALASKA,HEPATITIS A,1987,240
ALASKA,HEPATITIS A,1988,268
ALASKA,HEPATITIS A,1989,494
ALASKA,HEPATITIS A,1990,167
ALASKA,HEPATITIS A,1991,80
ALASKA,HEPATITIS A,1992,65
ALASKA,HEPATITIS A,1993,374
ALASKA,HEPATITIS A,1994,163
ALASKA,HEPATITIS A,1995,38
ALASKA,HEPATITIS A,1996,46
ALASKA,HEPATITIS A,1997,20
ALASKA,HEPATITIS A,1998,6
ALASKA,HEPATITIS A,1999,7
ALASKA,HEPATITIS A,2000,8
ALASKA,HEPATITIS A,2001,10
ALASKA,HEPATITIS A,2002,11
ALASKA,HEPATITIS A,2003,8
ALASKA,HEPATITIS A,2004,4
ALASKA,HEPATITIS A,2005,3
ALASKA,HEPATITIS A,2007,3
ALASKA,HEPATITIS A,2008,3
ALASKA,HEPATITIS A,2009,6
ALASKA,HEPATITIS A,2010,4
ALASKA,HEPATITIS A,2011,1
ARIZONA,HEPATITIS A,1966,415
ARIZONA,HEPATITIS A,1967,390
ARIZONA,HEPATITIS A,1968,425
ARIZONA,HEPATITIS A,1969,528
ARIZONA,HEPATITIS A,1970,615
ARIZONA,HEPATITIS A,1971,896
ARIZONA,HEPATITIS A,1972,660
ARIZONA,HEPATITIS A,1973,160
ARIZONA,HEPATITIS A,1974,512
ARIZONA,HEPATITIS A,1975,437
ARIZONA,HEPATITIS A,1976,560
ARIZONA,HEPATITIS A,1977,929
ARIZONA,HEPATITIS A,1978,1137
ARIZONA,HEPATITIS A,1979,1788
ARIZONA,HEPATITIS A,1980,635
ARIZONA,HEPATITIS A,1981,434
ARIZONA,HEPATITIS A,1982,514
ARIZONA,HEPATITIS A,1983,845
ARIZONA,HEPATITIS A,1984,721
ARIZONA,HEPATITIS A,1985,1013
ARIZONA,HEPATITIS A,1986,1015
ARIZONA,HEPATITIS A,1987,1925
ARIZONA,HEPATITIS A,1988,972
ARIZONA,HEPATITIS A,1989,2009
ARIZONA,HEPATITIS A,1990,1645
ARIZONA,HEPATITIS A,1991,837
ARIZONA,HEPATITIS A,1992,761
ARIZONA,HEPATITIS A,1993,662
ARIZONA,HEPATITIS A,1994,934
ARIZONA,HEPATITIS A,1995,990
ARIZONA,HEPATITIS A,1996,1397
ARIZONA,HEPATITIS A,1997,1078
ARIZONA,HEPATITIS A,1998,1224
ARIZONA,HEPATITIS A,1999,601
ARIZONA,HEPATITIS A,2000,399
ARIZONA,HEPATITIS A,2001,341
ARIZONA,HEPATITIS A,2002,313
ARIZONA,HEPATITIS A,2003,237
ARIZONA,HEPATITIS A,2004,210
ARIZONA,HEPATITIS A,2005,240
ARIZONA,HEPATITIS A,2006,69
ARIZONA,HEPATITIS A,2007,163
ARIZONA,HEPATITIS A,2008,101
ARIZONA,HEPATITIS A,2009,72
ARIZONA,HEPATITIS A,2010,72
ARIZONA,HEPATITIS A,2011,19
ARKANSAS,HEPATITIS A,1966,299
ARKANSAS,HEPATITIS A,1967,295
ARKANSAS,HEPATITIS A,1968,166
ARKANSAS,HEPATITIS A,1969,189
ARKANSAS,HEPATITIS A,1970,212
ARKANSAS,HEPATITIS A,1971,236
ARKANSAS,HEPATITIS A,1972,278
ARKANSAS,HEPATITIS A,1973,141
ARKANSAS,HEPATITIS A,1974,444
ARKANSAS,HEPATITIS A,1975,409
ARKANSAS,HEPATITIS A,1976,449
ARKANSAS,HEPATITIS A,1977,406
ARKANSAS,HEPATITIS A,1978,204
ARKANSAS,HEPATITIS A,1979,260
ARKANSAS,HEPATITIS A,1980,240
ARKANSAS,HEPATITIS A,1981,215
ARKANSAS,HEPATITIS A,1982,74
ARKANSAS,HEPATITIS A,1983,57
ARKANSAS,HEPATITIS A,1984,98
ARKANSAS,HEPATITIS A,1985,46
ARKANSAS,HEPATITIS A,1986,87
ARKANSAS,HEPATITIS A,1987,191
ARKANSAS,HEPATITIS A,1988,135
ARKANSAS,HEPATITIS A,1989,167
ARKANSAS,HEPATITIS A,1990,420
ARKANSAS,HEPATITIS A,1991,163
ARKANSAS,HEPATITIS A,1992,83
ARKANSAS,HEPATITIS A,1993,29
ARKANSAS,HEPATITIS A,1994,85
ARKANSAS,HEPATITIS A,1995,425
ARKANSAS,HEPATITIS A,1996,446
ARKANSAS,HEPATITIS A,1997,88
ARKANSAS,HEPATITIS A,1998,63
ARKANSAS,HEPATITIS A,1999,62
ARKANSAS,HEPATITIS A,2000,95
ARKANSAS,HEPATITIS A,2001,58
ARKANSAS,HEPATITIS A,2002,50
ARKANSAS,HEPATITIS A,2003,17
ARKANSAS,HEPATITIS A,2004,52
ARKANSAS,HEPATITIS A,2005,17
ARKANSAS,HEPATITIS A,2006,23
ARKANSAS,HEPATITIS A,2007,11
ARKANSAS,HEPATITIS A,2008,4
ARKANSAS,HEPATITIS A,2009,5
ARKANSAS,HEPATITIS A,2010,0
ARKANSAS,HEPATITIS A,2011,0
CALIFORNIA,HEPATITIS A,1966,5933
CALIFORNIA,HEPATITIS A,1967,7480
CALIFORNIA,HEPATITIS A,1968,10821
CALIFORNIA,HEPATITIS A,1969,9051
CALIFORNIA,HEPATITIS A,1970,9422
CALIFORNIA,HEPATITIS A,1971,9623
CALIFORNIA,HEPATITIS A,1972,7190
CALIFORNIA,HEPATITIS A,1973,6875
CALIFORNIA,HEPATITIS A,1974,5547
CALIFORNIA,HEPATITIS A,1975,5134
CALIFORNIA,HEPATITIS A,1976,5590
CALIFORNIA,HEPATITIS A,1977,4741
CALIFORNIA,HEPATITIS A,1978,4301
CALIFORNIA,HEPATITIS A,1979,4101
CALIFORNIA,HEPATITIS A,1980,3673
CALIFORNIA,HEPATITIS A,1981,5147
CALIFORNIA,HEPATITIS A,1982,3726
CALIFORNIA,HEPATITIS A,1983,3922
CALIFORNIA,HEPATITIS A,1984,6021
CALIFORNIA,HEPATITIS A,1985,5371
CALIFORNIA,HEPATITIS A,1986,5802
CALIFORNIA,HEPATITIS A,1987,5956
CALIFORNIA,HEPATITIS A,1988,2717
CALIFORNIA,HEPATITIS A,1989,4692
CALIFORNIA,HEPATITIS A,1990,4870
CALIFORNIA,HEPATITIS A,1991,3791
CALIFORNIA,HEPATITIS A,1992,3594
CALIFORNIA,HEPATITIS A,1993,2674
CALIFORNIA,HEPATITIS A,1994,3367
CALIFORNIA,HEPATITIS A,1995,5130
CALIFORNIA,HEPATITIS A,1996,5547
CALIFORNIA,HEPATITIS A,1997,4438
CALIFORNIA,HEPATITIS A,1998,2803
CALIFORNIA,HEPATITIS A,1999,2349
CALIFORNIA,HEPATITIS A,2000,2261
CALIFORNIA,HEPATITIS A,2001,1599
CALIFORNIA,HEPATITIS A,2002,1364
CALIFORNIA,HEPATITIS A,2003,1045
CALIFORNIA,HEPATITIS A,2004,788
CALIFORNIA,HEPATITIS A,2005,905
CALIFORNIA,HEPATITIS A,2006,688
CALIFORNIA,HEPATITIS A,2007,312
CALIFORNIA,HEPATITIS A,2008,337
CALIFORNIA,HEPATITIS A,2009,239
CALIFORNIA,HEPATITIS A,2010,201
CALIFORNIA,HEPATITIS A,2011,176
COLORADO,HEPATITIS A,1966,292
COLORADO,HEPATITIS A,1967,294
COLORADO,HEPATITIS A,1968,715
COLORADO,HEPATITIS A,1969,587
COLORADO,HEPATITIS A,1970,915
COLORADO,HEPATITIS A,1971,751
COLORADO,HEPATITIS A,1972,639
COLORADO,HEPATITIS A,1973,495
COLORADO,HEPATITIS A,1974,256
COLORADO,HEPATITIS A,1975,239
COLORADO,HEPATITIS A,1976,426
COLORADO,HEPATITIS A,1977,509
COLORADO,HEPATITIS A,1978,446
COLORADO,HEPATITIS A,1979,482
COLORADO,HEPATITIS A,1980,591
COLORADO,HEPATITIS A,1981,536
COLORADO,HEPATITIS A,1982,331
COLORADO,HEPATITIS A,1983,394
COLORADO,HEPATITIS A,1984,544
COLORADO,HEPATITIS A,1985,299
COLORADO,HEPATITIS A,1986,151
COLORADO,HEPATITIS A,1987,424
COLORADO,HEPATITIS A,1988,117
COLORADO,HEPATITIS A,1989,368
COLORADO,HEPATITIS A,1990,278
COLORADO,HEPATITIS A,1991,494
COLORADO,HEPATITIS A,1992,587
COLORADO,HEPATITIS A,1993,436
COLORADO,HEPATITIS A,1994,403
COLORADO,HEPATITIS A,1995,393
COLORADO,HEPATITIS A,1996,362
COLORADO,HEPATITIS A,1997,234
COLORADO,HEPATITIS A,1998,261
COLORADO,HEPATITIS A,1999,147
COLORADO,HEPATITIS A,2000,170
COLORADO,HEPATITIS A,2001,76
COLORADO,HEPATITIS A,2002,77
COLORADO,HEPATITIS A,2003,60
COLORADO,HEPATITIS A,2004,56
COLORADO,HEPATITIS A,2005,49
COLORADO,HEPATITIS A,2006,24
COLORADO,HEPATITIS A,2007,25
COLORADO,HEPATITIS A,2008,23
COLORADO,HEPATITIS A,2009,49
COLORADO,HEPATITIS A,2010,34
COLORADO,HEPATITIS A,2011,18
CONNECTICUT,HEPATITIS A,1966,334
CONNECTICUT,HEPATITIS A,1967,583
CONNECTICUT,HEPATITIS A,1968,502
CONNECTICUT,HEPATITIS A,1969,617
CONNECTICUT,HEPATITIS A,1970,860
CONNECTICUT,HEPATITIS A,1971,877
CONNECTICUT,HEPATITIS A,1972,687
CONNECTICUT,HEPATITIS A,1973,661
CONNECTICUT,HEPATITIS A,1974,526
CONNECTICUT,HEPATITIS A,1975,417
CONNECTICUT,HEPATITIS A,1976,427
CONNECTICUT,HEPATITIS A,1977,274
CONNECTICUT,HEPATITIS A,1978,165
CONNECTICUT,HEPATITIS A,1979,167
CONNECTICUT,HEPATITIS A,1980,110
CONNECTICUT,HEPATITIS A,1981,129
CONNECTICUT,HEPATITIS A,1982,82
CONNECTICUT,HEPATITIS A,1983,88
CONNECTICUT,HEPATITIS A,1984,74
CONNECTICUT,HEPATITIS A,1985,118
CONNECTICUT,HEPATITIS A,1986,124
CONNECTICUT,HEPATITIS A,1987,172
CONNECTICUT,HEPATITIS A,1988,141
CONNECTICUT,HEPATITIS A,1989,207
CONNECTICUT,HEPATITIS A,1990,107
CONNECTICUT,HEPATITIS A,1991,74
CONNECTICUT,HEPATITIS A,1992,49
CONNECTICUT,HEPATITIS A,1993,59
CONNECTICUT,HEPATITIS A,1994,60
CONNECTICUT,HEPATITIS A,1995,69
CONNECTICUT,HEPATITIS A,1996,123
CONNECTICUT,HEPATITIS A,1997,71
CONNECTICUT,HEPATITIS A,1998,63
CONNECTICUT,HEPATITIS A,1999,57
CONNECTICUT,HEPATITIS A,2000,135
CONNECTICUT,HEPATITIS A,2001,206
CONNECTICUT,HEPATITIS A,2002,87
CONNECTICUT,HEPATITIS A,2003,81
CONNECTICUT,HEPATITIS A,2004,68
CONNECTICUT,HEPATITIS A,2005,49
CONNECTICUT,HEPATITIS A,2006,42
CONNECTICUT,HEPATITIS A,2007,25
CONNECTICUT,HEPATITIS A,2008,24
CONNECTICUT,HEPATITIS A,2009,18
CONNECTICUT,HEPATITIS A,2010,24
CONNECTICUT,HEPATITIS A,2011,16
DELAWARE,HEPATITIS A,1966,79
DELAWARE,HEPATITIS A,1967,173
DELAWARE,HEPATITIS A,1968,146
DELAWARE,HEPATITIS A,1969,67
DELAWARE,HEPATITIS A,1970,135
DELAWARE,HEPATITIS A,1971,138
DELAWARE,HEPATITIS A,1972,131
DELAWARE,HEPATITIS A,1973,97
DELAWARE,HEPATITIS A,1974,32
DELAWARE,HEPATITIS A,1975,50
DELAWARE,HEPATITIS A,1976,47
DELAWARE,HEPATITIS A,1977,43
DELAWARE,HEPATITIS A,1978,40
DELAWARE,HEPATITIS A,1979,27
DELAWARE,HEPATITIS A,1980,34
DELAWARE,HEPATITIS A,1981,56
DELAWARE,HEPATITIS A,1982,46
DELAWARE,HEPATITIS A,1983,32
DELAWARE,HEPATITIS A,1984,44
DELAWARE,HEPATITIS A,1985,38
DELAWARE,HEPATITIS A,1986,62
DELAWARE,HEPATITIS A,1987,38
DELAWARE,HEPATITIS A,1988,26
DELAWARE,HEPATITIS A,1989,60
DELAWARE,HEPATITIS A,1990,89
DELAWARE,HEPATITIS A,1991,12
DELAWARE,HEPATITIS A,1992,35
DELAWARE,HEPATITIS A,1993,6
DELAWARE,HEPATITIS A,1994,12
DELAWARE,HEPATITIS A,1995,8
DELAWARE,HEPATITIS A,1996,17
DELAWARE,HEPATITIS A,1997,13
DELAWARE,HEPATITIS A,1998,4
DELAWARE,HEPATITIS A,1999,1
DELAWARE,HEPATITIS A,2001,0
DELAWARE,HEPATITIS A,2002,11
DELAWARE,HEPATITIS A,2003,7
DELAWARE,HEPATITIS A,2004,7
DELAWARE,HEPATITIS A,2005,4
DELAWARE,HEPATITIS A,2006,11
DELAWARE,HEPATITIS A,2007,6
DELAWARE,HEPATITIS A,2008,6
DELAWARE,HEPATITIS A,2009,3
DELAWARE,HEPATITIS A,2010,7
DELAWARE,HEPATITIS A,2011,1
DISTRICT OF COLUMBIA,HEPATITIS A,1966,38
DISTRICT OF COLUMBIA,HEPATITIS A,1967,42
DISTRICT OF COLUMBIA,HEPATITIS A,1968,67
DISTRICT OF COLUMBIA,HEPATITIS A,1969,58
DISTRICT OF COLUMBIA,HEPATITIS A,1970,87
DISTRICT OF COLUMBIA,HEPATITIS A,1971,60
DISTRICT OF COLUMBIA,HEPATITIS A,1972,95
DISTRICT OF COLUMBIA,HEPATITIS A,1973,67
DISTRICT OF COLUMBIA,HEPATITIS A,1974,42
DISTRICT OF COLUMBIA,HEPATITIS A,1975,90
DISTRICT OF COLUMBIA,HEPATITIS A,1976,101
DISTRICT OF COLUMBIA,HEPATITIS A,1977,34
DISTRICT OF COLUMBIA,HEPATITIS A,1978,30
DISTRICT OF COLUMBIA,HEPATITIS A,1979,33
DISTRICT OF COLUMBIA,HEPATITIS A,1980,36
DISTRICT OF COLUMBIA,HEPATITIS A,1981,31
DISTRICT OF COLUMBIA,HEPATITIS A,1982,23
DISTRICT OF COLUMBIA,HEPATITIS A,1983,12
DISTRICT OF COLUMBIA,HEPATITIS A,1984,11
DISTRICT OF COLUMBIA,HEPATITIS A,1985,10
DISTRICT OF COLUMBIA,HEPATITIS A,1986,14
DISTRICT OF COLUMBIA,HEPATITIS A,1987,38
DISTRICT OF COLUMBIA,HEPATITIS A,1988,9
DISTRICT OF COLUMBIA,HEPATITIS A,1989,9
DISTRICT OF COLUMBIA,HEPATITIS A,1990,10
DISTRICT OF COLUMBIA,HEPATITIS A,1991,64
DISTRICT OF COLUMBIA,HEPATITIS A,1992,12
DISTRICT OF COLUMBIA,HEPATITIS A,1993,8
DISTRICT OF COLUMBIA,HEPATITIS A,1994,23
DISTRICT OF COLUMBIA,HEPATITIS A,1995,14
DISTRICT OF COLUMBIA,HEPATITIS A,1996,30
DISTRICT OF COLUMBIA,HEPATITIS A,1997,16
DISTRICT OF COLUMBIA,HEPATITIS A,1998,46
DISTRICT OF COLUMBIA,HEPATITIS A,1999,49
DISTRICT OF COLUMBIA,HEPATITIS A,2000,32
DISTRICT OF COLUMBIA,HEPATITIS A,2001,52
DISTRICT OF COLUMBIA,HEPATITIS A,2002,73
DISTRICT OF COLUMBIA,HEPATITIS A,2003,39
DISTRICT OF COLUMBIA,HEPATITIS A,2004,5
DISTRICT OF COLUMBIA,HEPATITIS A,2005,5
DISTRICT OF COLUMBIA,HEPATITIS A,2006,8
DISTRICT OF COLUMBIA,HEPATITIS A,2007,14
DISTRICT OF COLUMBIA,HEPATITIS A,2010,0
FLORIDA,HEPATITIS A,1966,649
FLORIDA,HEPATITIS A,1967,646
FLORIDA,HEPATITIS A,1968,1116
FLORIDA,HEPATITIS A,1969,1356
FLORIDA,HEPATITIS A,1970,1804
FLORIDA,HEPATITIS A,1971,2121
FLORIDA,HEPATITIS A,1972,2193
FLORIDA,HEPATITIS A,1973,3296
FLORIDA,HEPATITIS A,1974,3439
FLORIDA,HEPATITIS A,1975,2279
FLORIDA,HEPATITIS A,1976,1712
FLORIDA,HEPATITIS A,1977,1412
FLORIDA,HEPATITIS A,1978,1574
FLORIDA,HEPATITIS A,1979,1268
FLORIDA,HEPATITIS A,1980,1344
FLORIDA,HEPATITIS A,1981,1229
FLORIDA,HEPATITIS A,1982,967
FLORIDA,HEPATITIS A,1983,902
FLORIDA,HEPATITIS A,1984,678
FLORIDA,HEPATITIS A,1985,775
FLORIDA,HEPATITIS A,1986,881
FLORIDA,HEPATITIS A,1987,550
FLORIDA,HEPATITIS A,1988,280
FLORIDA,HEPATITIS A,1989,725
FLORIDA,HEPATITIS A,1990,476
FLORIDA,HEPATITIS A,1991,587
FLORIDA,HEPATITIS A,1992,372
FLORIDA,HEPATITIS A,1993,331
FLORIDA,HEPATITIS A,1994,516
FLORIDA,HEPATITIS A,1995,519
FLORIDA,HEPATITIS A,1996,552
FLORIDA,HEPATITIS A,1997,417
FLORIDA,HEPATITIS A,1998,358
FLORIDA,HEPATITIS A,1999,578
FLORIDA,HEPATITIS A,2000,631
FLORIDA,HEPATITIS A,2001,762
FLORIDA,HEPATITIS A,2002,1002
FLORIDA,HEPATITIS A,2003,374
FLORIDA,HEPATITIS A,2004,282
FLORIDA,HEPATITIS A,2005,288
FLORIDA,HEPATITIS A,2006,217
FLORIDA,HEPATITIS A,2007,159
FLORIDA,HEPATITIS A,2008,153
FLORIDA,HEPATITIS A,2009,176
FLORIDA,HEPATITIS A,2010,152
FLORIDA,HEPATITIS A,2011,96
GEORGIA,HEPATITIS A,1966,509
GEORGIA,HEPATITIS A,1967,922
GEORGIA,HEPATITIS A,1968,990
GEORGIA,HEPATITIS A,1969,750
GEORGIA,HEPATITIS A,1970,763
GEORGIA,HEPATITIS A,1971,771
GEORGIA,HEPATITIS A,1972,712
GEORGIA,HEPATITIS A,1973,888
GEORGIA,HEPATITIS A,1974,1005
GEORGIA,HEPATITIS A,1975,1048
GEORGIA,HEPATITIS A,1976,1368
GEORGIA,HEPATITIS A,1977,1073
GEORGIA,HEPATITIS A,1978,528
GEORGIA,HEPATITIS A,1979,589
GEORGIA,HEPATITIS A,1980,597
GEORGIA,HEPATITIS A,1981,498
GEORGIA,HEPATITIS A,1982,342
GEORGIA,HEPATITIS A,1983,231
GEORGIA,HEPATITIS A,1984,170
GEORGIA,HEPATITIS A,1985,176
GEORGIA,HEPATITIS A,1986,144
GEORGIA,HEPATITIS A,1987,161
GEORGIA,HEPATITIS A,1988,281
GEORGIA,HEPATITIS A,1989,283
GEORGIA,HEPATITIS A,1990,298
GEORGIA,HEPATITIS A,1991,171
GEORGIA,HEPATITIS A,1992,136
GEORGIA,HEPATITIS A,1993,37
GEORGIA,HEPATITIS A,1994,48
GEORGIA,HEPATITIS A,1995,56
GEORGIA,HEPATITIS A,1996,148
GEORGIA,HEPATITIS A,1997,403
GEORGIA,HEPATITIS A,1998,546
GEORGIA,HEPATITIS A,1999,346
GEORGIA,HEPATITIS A,2000,208
GEORGIA,HEPATITIS A,2001,723
GEORGIA,HEPATITIS A,2002,434
GEORGIA,HEPATITIS A,2003,800
GEORGIA,HEPATITIS A,2004,314
GEORGIA,HEPATITIS A,2005,108
GEORGIA,HEPATITIS A,2006,56
GEORGIA,HEPATITIS A,2007,48
GEORGIA,HEPATITIS A,2008,38
GEORGIA,HEPATITIS A,2009,43
GEORGIA,HEPATITIS A,2010,32
GEORGIA,HEPATITIS A,2011,40
HAWAII,HEPATITIS A,1966,56
HAWAII,HEPATITIS A,1967,45
HAWAII,HEPATITIS A,1968,122
HAWAII,HEPATITIS A,1969,115
HAWAII,HEPATITIS A,1970,237
HAWAII,HEPATITIS A,1971,336
HAWAII,HEPATITIS A,1972,316
HAWAII,HEPATITIS A,1973,196
HAWAII,HEPATITIS A,1974,130
HAWAII,HEPATITIS A,1975,240
HAWAII,HEPATITIS A,1976,126
HAWAII,HEPATITIS A,1977,137
HAWAII,HEPATITIS A,1978,153
HAWAII,HEPATITIS A,1979,135
HAWAII,HEPATITIS A,1980,69
HAWAII,HEPATITIS A,1981,111
HAWAII,HEPATITIS A,1982,76
HAWAII,HEPATITIS A,1983,48
HAWAII,HEPATITIS A,1984,32
HAWAII,HEPATITIS A,1985,43
HAWAII,HEPATITIS A,1986,15
HAWAII,HEPATITIS A,1987,37
HAWAII,HEPATITIS A,1988,2
HAWAII,HEPATITIS A,1989,72
HAWAII,HEPATITIS A,1990,51
HAWAII,HEPATITIS A,1991,58
HAWAII,HEPATITIS A,1992,136
HAWAII,HEPATITIS A,1993,27
HAWAII,HEPATITIS A,1994,41
HAWAII,HEPATITIS A,1995,120
HAWAII,HEPATITIS A,1996,84
HAWAII,HEPATITIS A,1997,58
HAWAII,HEPATITIS A,1998,30
HAWAII,HEPATITIS A,1999,20
HAWAII,HEPATITIS A,2000,4
HAWAII,HEPATITIS A,2001,2
HAWAII,HEPATITIS A,2002,1
HAWAII,HEPATITIS A,2003,10
HAWAII,HEPATITIS A,2004,27
HAWAII,HEPATITIS A,2005,23
HAWAII,HEPATITIS A,2006,10
HAWAII,HEPATITIS A,2007,4
HAWAII,HEPATITIS A,2008,15
HAWAII,HEPATITIS A,2009,5
HAWAII,HEPATITIS A,2010,3
HAWAII,HEPATITIS A,2011,7
IDAHO,HEPATITIS A,1966,180
IDAHO,HEPATITIS A,1967,133
IDAHO,HEPATITIS A,1968,129
IDAHO,HEPATITIS A,1969,79
IDAHO,HEPATITIS A,1970,168
IDAHO,HEPATITIS A,1971,353
IDAHO,HEPATITIS A,1972,348
IDAHO,HEPATITIS A,1973,211
IDAHO,HEPATITIS A,1974,123
IDAHO,HEPATITIS A,1975,171
IDAHO,HEPATITIS A,1976,129
IDAHO,HEPATITIS A,1977,138
IDAHO,HEPATITIS A,1978,221
IDAHO,HEPATITIS A,1979,131
IDAHO,HEPATITIS A,1980,83
IDAHO,HEPATITIS A,1981,245
IDAHO,HEPATITIS A,1982,55
IDAHO,HEPATITIS A,1983,101
IDAHO,HEPATITIS A,1984,85
IDAHO,HEPATITIS A,1985,204
IDAHO,HEPATITIS A,1986,120
IDAHO,HEPATITIS A,1987,335
IDAHO,HEPATITIS A,1988,58
IDAHO,HEPATITIS A,1989,110
IDAHO,HEPATITIS A,1990,75
IDAHO,HEPATITIS A,1991,75
IDAHO,HEPATITIS A,1992,67
IDAHO,HEPATITIS A,1993,137
IDAHO,HEPATITIS A,1994,255
IDAHO,HEPATITIS A,1995,296
IDAHO,HEPATITIS A,1996,206
IDAHO,HEPATITIS A,1997,78
IDAHO,HEPATITIS A,1998,136
IDAHO,HEPATITIS A,1999,40
IDAHO,HEPATITIS A,2000,47
IDAHO,HEPATITIS A,2001,37
IDAHO,HEPATITIS A,2002,12
IDAHO,HEPATITIS A,2003,2
IDAHO,HEPATITIS A,2004,19
IDAHO,HEPATITIS A,2005,21
IDAHO,HEPATITIS A,2006,8
IDAHO,HEPATITIS A,2007,8
IDAHO,HEPATITIS A,2008,17
IDAHO,HEPATITIS A,2009,4
IDAHO,HEPATITIS A,2010,8
IDAHO,HEPATITIS A,2011,6
ILLINOIS,HEPATITIS A,1966,1120
ILLINOIS,HEPATITIS A,1967,1646
ILLINOIS,HEPATITIS A,1968,1888
ILLINOIS,HEPATITIS A,1969,1677
ILLINOIS,HEPATITIS A,1970,1683
ILLINOIS,HEPATITIS A,1971,2115
ILLINOIS,HEPATITIS A,1972,2115
ILLINOIS,HEPATITIS A,1973,2109
ILLINOIS,HEPATITIS A,1974,1608
ILLINOIS,HEPATITIS A,1975,1205
ILLINOIS,HEPATITIS A,1976,1103
ILLINOIS,HEPATITIS A,1977,1120
ILLINOIS,HEPATITIS A,1978,1126
ILLINOIS,HEPATITIS A,1979,1003
ILLINOIS,HEPATITIS A,1980,769
ILLINOIS,HEPATITIS A,1981,711
ILLINOIS,HEPATITIS A,1982,323
ILLINOIS,HEPATITIS A,1983,148
ILLINOIS,HEPATITIS A,1984,189
ILLINOIS,HEPATITIS A,1985,82
ILLINOIS,HEPATITIS A,1986,146
ILLINOIS,HEPATITIS A,1987,223
ILLINOIS,HEPATITIS A,1988,368
ILLINOIS,HEPATITIS A,1989,631
ILLINOIS,HEPATITIS A,1990,1115
ILLINOIS,HEPATITIS A,1991,986
ILLINOIS,HEPATITIS A,1992,390
ILLINOIS,HEPATITIS A,1993,466
ILLINOIS,HEPATITIS A,1994,256
ILLINOIS,HEPATITIS A,1995,498
ILLINOIS,HEPATITIS A,1996,512
ILLINOIS,HEPATITIS A,1997,354
ILLINOIS,HEPATITIS A,1998,549
ILLINOIS,HEPATITIS A,1999,536
ILLINOIS,HEPATITIS A,2000,560
ILLINOIS,HEPATITIS A,2001,405
ILLINOIS,HEPATITIS A,2002,264
ILLINOIS,HEPATITIS A,2003,189
ILLINOIS,HEPATITIS A,2004,173
ILLINOIS,HEPATITIS A,2005,90
ILLINOIS,HEPATITIS A,2006,59
ILLINOIS,HEPATITIS A,2007,99
ILLINOIS,HEPATITIS A,2008,96
ILLINOIS,HEPATITIS A,2009,80
ILLINOIS,HEPATITIS A,2010,45
ILLINOIS,HEPATITIS A,2011,52
