196601,ALABAMA,5,0.14,West,AL,HEPATITIS A
196602,ALABAMA,3,0.09,West,AL,HEPATITIS A
196603,ALABAMA,2,0.06,West,AL,HEPATITIS A
196604,ALABAMA,4,0.12,West,AL,HEPATITIS A
196605,ALABAMA,7,0.2,West,AL,HEPATITIS A
196606,ALABAMA,4,0.12,West,AL,HEPATITIS A
196608,ALABAMA,16,0.46,West,AL,HEPATITIS A
196609,ALABAMA,3,0.09,West,AL,HEPATITIS A
196610,ALABAMA,14,0.4,West,AL,HEPATITIS A
196611,ALABAMA,7,0.2,West,AL,HEPATITIS A
196612,ALABAMA,8,0.23,West,AL,HEPATITIS A
196613,ALABAMA,6,0.17,West,AL,HEPATITIS A
196614,ALABAMA,6,0.17,West,AL,HEPATITIS A
196615,ALABAMA,7,0.2,West,AL,HEPATITIS A
196616,ALABAMA,19,0.55,West,AL,HEPATITIS A
196617,ALABAMA,4,0.12,West,AL,HEPATITIS A
196618,ALABAMA,17,0.49,West,AL,HEPATITIS A
196619,ALABAMA,4,0.12,West,AL,HEPATITIS A
196620,ALABAMA,11,0.32,West,AL,HEPATITIS A
196621,ALABAMA,5,0.14,West,AL,HEPATITIS A
196622,ALABAMA,3,0.09,West,AL,HEPATITIS A
196623,ALABAMA,9,0.26,West,AL,HEPATITIS A
196624,ALABAMA,3,0.09,West,AL,HEPATITIS A
196625,ALABAMA,10,0.29,West,AL,HEPATITIS A
196627,ALABAMA,7,0.2,West,AL,HEPATITIS A
196628,ALABAMA,2,0.06,West,AL,HEPATITIS A
196629,ALABAMA,2,0.06,West,AL,HEPATITIS A
196630,ALABAMA,2,0.06,West,AL,HEPATITIS A
196631,ALABAMA,1,0.03,West,AL,HEPATITIS A
196632,ALABAMA,6,0.17,West,AL,HEPATITIS A
196633,ALABAMA,5,0.14,West,AL,HEPATITIS A
196634,ALABAMA,5,0.14,West,AL,HEPATITIS A
196635,ALABAMA,4,0.12,West,AL,HEPATITIS A
196636,ALABAMA,3,0.09,West,AL,HEPATITIS A
196637,ALABAMA,5,0.14,West,AL,HEPATITIS A
196638,ALABAMA,3,0.09,West,AL,HEPATITIS A
196639,ALABAMA,8,0.23,West,AL,HEPATITIS A
196640,ALABAMA,6,0.17,West,AL,HEPATITIS A
196641,ALABAMA,7,0.2,West,AL,HEPATITIS A
196642,ALABAMA,4,0.12,West,AL,HEPATITIS A
196643,ALABAMA,10,0.29,West,AL,HEPATITIS A
196644,ALABAMA,7,0.2,West,AL,HEPATITIS A
196645,ALABAMA,5,0.14,West,AL,HEPATITIS A
196646,ALABAMA,12,0.35,West,AL,HEPATITIS A
196647,ALABAMA,5,0.14,West,AL,HEPATITIS A
196648,ALABAMA,12,0.35,West,AL,HEPATITIS A
196649,ALABAMA,4,0.12,West,AL,HEPATITIS A
196650,ALABAMA,11,0.32,West,AL,HEPATITIS A
196651,ALABAMA,1,0.03,West,AL,HEPATITIS A
196652,ALABAMA,7,0.2,West,AL,HEPATITIS A
196602,ALABAMA,9,0.26,West,AL,MEASLES
196603,ALABAMA,2,0.06,West,AL,MEASLES
196604,ALABAMA,19,0.55,West,AL,MEASLES
196605,ALABAMA,11,0.32,West,AL,MEASLES
196606,ALABAMA,40,1.15,West,AL,MEASLES
196607,ALABAMA,10,0.29,West,AL,MEASLES
196608,ALABAMA,202,5.83,West,AL,MEASLES
196609,ALABAMA,130,3.75,West,AL,MEASLES
196610,ALABAMA,143,4.13,West,AL,MEASLES
196611,ALABAMA,114,3.29,West,AL,MEASLES
196612,ALABAMA,54,1.56,West,AL,MEASLES
196613,ALABAMA,15,0.43,West,AL,MEASLES
196614,ALABAMA,17,0.49,West,AL,MEASLES
196615,ALABAMA,12,0.35,West,AL,MEASLES
196616,ALABAMA,451,13.02,West,AL,MEASLES
196617,ALABAMA,38,1.1,West,AL,MEASLES
196618,ALABAMA,12,0.35,West,AL,MEASLES
196619,ALABAMA,16,0.46,West,AL,MEASLES
196620,ALABAMA,77,2.22,West,AL,MEASLES
196621,ALABAMA,74,2.14,West,AL,MEASLES
196622,ALABAMA,14,0.4,West,AL,MEASLES
196623,ALABAMA,54,1.56,West,AL,MEASLES
196624,ALABAMA,45,1.3,West,AL,MEASLES
196625,ALABAMA,0,0,West,AL,MEASLES
196626,ALABAMA,4,0.12,West,AL,MEASLES
196627,ALABAMA,51,1.47,West,AL,MEASLES
196628,ALABAMA,8,0.23,West,AL,MEASLES
196629,ALABAMA,27,0.78,West,AL,MEASLES
196630,ALABAMA,11,0.32,West,AL,MEASLES
196631,ALABAMA,0,0,West,AL,MEASLES
196632,ALABAMA,3,0.09,West,AL,MEASLES
196633,ALABAMA,9,0.26,West,AL,MEASLES
196634,ALABAMA,4,0.12,West,AL,MEASLES
196635,ALABAMA,1,0.03,West,AL,MEASLES
196636,ALABAMA,3,0.09,West,AL,MEASLES
196637,ALABAMA,4,0.12,West,AL,MEASLES
196638,ALABAMA,1,0.03,West,AL,MEASLES
196639,ALABAMA,3,0.09,West,AL,MEASLES
196640,ALABAMA,5,0.14,West,AL,MEASLES
196641,ALABAMA,4,0.12,West,AL,MEASLES
196642,ALABAMA,1,0.03,West,AL,MEASLES
196643,ALABAMA,10,0.29,West,AL,MEASLES
196644,ALABAMA,10,0.29,West,AL,MEASLES
196645,ALABAMA,4,0.12,West,AL,MEASLES
196646,ALABAMA,13,0.38,West,AL,MEASLES
196647,ALABAMA,14,0.4,West,AL,MEASLES
196648,ALABAMA,10,0.29,West,AL,MEASLES
196650,ALABAMA,19,0.55,West,AL,MEASLES
196651,ALABAMA,1,0.03,West,AL,MEASLES
196652,ALABAMA,34,0.98,West,AL,MEASLES
196601,ALABAMA,7,0.2,West,AL,RUBELLA
196602,ALABAMA,1,0.03,West,AL,RUBELLA
196603,ALABAMA,1,0.03,West,AL,RUBELLA
196606,ALABAMA,1,0.03,West,AL,RUBELLA
196607,ALABAMA,1,0.03,West,AL,RUBELLA
196608,ALABAMA,3,0.09,West,AL,RUBELLA
196609,ALABAMA,3,0.09,West,AL,RUBELLA
196610,ALABAMA,7,0.2,West,AL,RUBELLA
196612,ALABAMA,4,0.12,West,AL,RUBELLA
196613,ALABAMA,5,0.14,West,AL,RUBELLA
196614,ALABAMA,5,0.14,West,AL,RUBELLA
196615,ALABAMA,7,0.2,West,AL,RUBELLA
196616,ALABAMA,6,0.17,West,AL,RUBELLA
196617,ALABAMA,1,0.03,West,AL,RUBELLA
196618,ALABAMA,6,0.17,West,AL,RUBELLA
196619,ALABAMA,16,0.46,West,AL,RUBELLA
196620,ALABAMA,6,0.17,West,AL,RUBELLA
196621,ALABAMA,2,0.06,West,AL,RUBELLA
196622,ALABAMA,1,0.03,West,AL,RUBELLA
196623,ALABAMA,3,0.09,West,AL,RUBELLA
196624,ALABAMA,3,0.09,West,AL,RUBELLA
196625,ALABAMA,1,0.03,West,AL,RUBELLA
196626,ALABAMA,3,0.09,West,AL,RUBELLA
196627,ALABAMA,4,0.12,West,AL,RUBELLA
196628,ALABAMA,1,0.03,West,AL,RUBELLA
196629,ALABAMA,4,0.12,West,AL,RUBELLA
196631,ALABAMA,1,0.03,West,AL,RUBELLA
196634,ALABAMA,5,0.14,West,AL,RUBELLA
196644,ALABAMA,1,0.03,West,AL,RUBELLA
196648,ALABAMA,1,0.03,West,AL,RUBELLA
196652,ALABAMA,2,0.06,West,AL,RUBELLA
196602,ALASKA,6,2.21,Southeast,AK,HEPATITIS A
196604,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196605,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196606,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196607,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196609,ALASKA,2,0.74,Southeast,AK,HEPATITIS A
196610,ALASKA,11,4.06,Southeast,AK,HEPATITIS A
196611,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196613,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196615,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196616,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196617,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196619,ALASKA,2,0.74,Southeast,AK,HEPATITIS A
196621,ALASKA,4,1.48,Southeast,AK,HEPATITIS A
196622,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196624,ALASKA,6,2.21,Southeast,AK,HEPATITIS A
196626,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196627,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196628,ALASKA,10,3.69,Southeast,AK,HEPATITIS A
196630,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196633,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196634,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196636,ALASKA,6,2.21,Southeast,AK,HEPATITIS A
196637,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196638,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196640,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196641,ALASKA,3,1.11,Southeast,AK,HEPATITIS A
196642,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196643,ALASKA,5,1.85,Southeast,AK,HEPATITIS A
196644,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196646,ALASKA,2,0.74,Southeast,AK,HEPATITIS A
196648,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196649,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196652,ALASKA,1,0.37,Southeast,AK,HEPATITIS A
196604,ALASKA,1,0.37,Southeast,AK,MEASLES
196605,ALASKA,1,0.37,Southeast,AK,MEASLES
196606,ALASKA,5,1.85,Southeast,AK,MEASLES
196607,ALASKA,1,0.37,Southeast,AK,MEASLES
196608,ALASKA,0,0,Southeast,AK,MEASLES
196609,ALASKA,1,0.37,Southeast,AK,MEASLES
196610,ALASKA,8,2.95,Southeast,AK,MEASLES
196611,ALASKA,2,0.74,Southeast,AK,MEASLES
196612,ALASKA,4,1.48,Southeast,AK,MEASLES
196613,ALASKA,2,0.74,Southeast,AK,MEASLES
196614,ALASKA,24,8.86,Southeast,AK,MEASLES
196615,ALASKA,1,0.37,Southeast,AK,MEASLES
196616,ALASKA,7,2.58,Southeast,AK,MEASLES
196617,ALASKA,0,0,Southeast,AK,MEASLES
196618,ALASKA,3,1.11,Southeast,AK,MEASLES
196619,ALASKA,18,6.64,Southeast,AK,MEASLES
196620,ALASKA,22,8.12,Southeast,AK,MEASLES
196621,ALASKA,22,8.12,Southeast,AK,MEASLES
196622,ALASKA,0,0,Southeast,AK,MEASLES
196623,ALASKA,41,15.13,Southeast,AK,MEASLES
196624,ALASKA,1,0.37,Southeast,AK,MEASLES
196625,ALASKA,24,8.86,Southeast,AK,MEASLES
196626,ALASKA,2,0.74,Southeast,AK,MEASLES
196627,ALASKA,30,11.07,Southeast,AK,MEASLES
196628,ALASKA,89,32.84,Southeast,AK,MEASLES
196629,ALASKA,8,2.95,Southeast,AK,MEASLES
196630,ALASKA,14,5.17,Southeast,AK,MEASLES
196631,ALASKA,8,2.95,Southeast,AK,MEASLES
196632,ALASKA,51,18.82,Southeast,AK,MEASLES
196633,ALASKA,76,28.04,Southeast,AK,MEASLES
196634,ALASKA,0,0,Southeast,AK,MEASLES
196635,ALASKA,4,1.48,Southeast,AK,MEASLES
196636,ALASKA,30,11.07,Southeast,AK,MEASLES
196637,ALASKA,7,2.58,Southeast,AK,MEASLES
196638,ALASKA,15,5.54,Southeast,AK,MEASLES
196639,ALASKA,1,0.37,Southeast,AK,MEASLES
196640,ALASKA,11,4.06,Southeast,AK,MEASLES
196641,ALASKA,5,1.85,Southeast,AK,MEASLES
196642,ALASKA,11,4.06,Southeast,AK,MEASLES
196643,ALASKA,9,3.32,Southeast,AK,MEASLES
196644,ALASKA,11,4.06,Southeast,AK,MEASLES
196645,ALASKA,10,3.69,Southeast,AK,MEASLES
196646,ALASKA,11,4.06,Southeast,AK,MEASLES
196647,ALASKA,14,5.17,Southeast,AK,MEASLES
196648,ALASKA,9,3.32,Southeast,AK,MEASLES
196650,ALASKA,17,6.27,Southeast,AK,MEASLES
196651,ALASKA,10,3.69,Southeast,AK,MEASLES
196652,ALASKA,0,0,Southeast,AK,MEASLES
196605,ALASKA,8,2.95,Southeast,AK,RUBELLA
196606,ALASKA,5,1.85,Southeast,AK,RUBELLA
196607,ALASKA,1,0.37,Southeast,AK,RUBELLA
196608,ALASKA,1,0.37,Southeast,AK,RUBELLA
196609,ALASKA,2,0.74,Southeast,AK,RUBELLA
196610,ALASKA,3,1.11,Southeast,AK,RUBELLA
196611,ALASKA,2,0.74,Southeast,AK,RUBELLA
196612,ALASKA,2,0.74,Southeast,AK,RUBELLA
196613,ALASKA,5,1.85,Southeast,AK,RUBELLA
196614,ALASKA,6,2.21,Southeast,AK,RUBELLA
196615,ALASKA,4,1.48,Southeast,AK,RUBELLA
196616,ALASKA,12,4.43,Southeast,AK,RUBELLA
196617,ALASKA,2,0.74,Southeast,AK,RUBELLA
196618,ALASKA,10,3.69,Southeast,AK,RUBELLA
196619,ALASKA,1,0.37,Southeast,AK,RUBELLA
196620,ALASKA,2,0.74,Southeast,AK,RUBELLA
196621,ALASKA,1,0.37,Southeast,AK,RUBELLA
196623,ALASKA,2,0.74,Southeast,AK,RUBELLA
196625,ALASKA,2,0.74,Southeast,AK,RUBELLA
196626,ALASKA,1,0.37,Southeast,AK,RUBELLA
196627,ALASKA,2,0.74,Southeast,AK,RUBELLA
196628,ALASKA,6,2.21,Southeast,AK,RUBELLA
196631,ALASKA,1,0.37,Southeast,AK,RUBELLA
196632,ALASKA,4,1.48,Southeast,AK,RUBELLA
196634,ALASKA,1,0.37,Southeast,AK,RUBELLA
196635,ALASKA,1,0.37,Southeast,AK,RUBELLA
196639,ALASKA,2,0.74,Southeast,AK,RUBELLA
196640,ALASKA,2,0.74,Southeast,AK,RUBELLA
196641,ALASKA,1,0.37,Southeast,AK,RUBELLA
196643,ALASKA,2,0.74,Southeast,AK,RUBELLA
196644,ALASKA,4,1.48,Southeast,AK,RUBELLA
196645,ALASKA,2,0.74,Southeast,AK,RUBELLA
196647,ALASKA,1,0.37,Southeast,AK,RUBELLA
196648,ALASKA,3,1.11,Southeast,AK,RUBELLA
196650,ALASKA,3,1.11,Southeast,AK,RUBELLA
196651,ALASKA,5,1.85,Southeast,AK,RUBELLA
196601,ARIZONA,6,0.37,Southwest,AZ,HEPATITIS A
196602,ARIZONA,25,1.55,Southwest,AZ,HEPATITIS A
196603,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196604,ARIZONA,18,1.12,Southwest,AZ,HEPATITIS A
196605,ARIZONA,12,0.74,Southwest,AZ,HEPATITIS A
196606,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196607,ARIZONA,8,0.5,Southwest,AZ,HEPATITIS A
196608,ARIZONA,12,0.74,Southwest,AZ,HEPATITIS A
196609,ARIZONA,6,0.37,Southwest,AZ,HEPATITIS A
196610,ARIZONA,7,0.43,Southwest,AZ,HEPATITIS A
196611,ARIZONA,2,0.12,Southwest,AZ,HEPATITIS A
196612,ARIZONA,12,0.74,Southwest,AZ,HEPATITIS A
196613,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196614,ARIZONA,8,0.5,Southwest,AZ,HEPATITIS A
196615,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196616,ARIZONA,3,0.19,Southwest,AZ,HEPATITIS A
196618,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196619,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196620,ARIZONA,4,0.25,Southwest,AZ,HEPATITIS A
196621,ARIZONA,1,0.06,Southwest,AZ,HEPATITIS A
196622,ARIZONA,3,0.19,Southwest,AZ,HEPATITIS A
196623,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196624,ARIZONA,8,0.5,Southwest,AZ,HEPATITIS A
196625,ARIZONA,3,0.19,Southwest,AZ,HEPATITIS A
196626,ARIZONA,2,0.12,Southwest,AZ,HEPATITIS A
196627,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196628,ARIZONA,7,0.43,Southwest,AZ,HEPATITIS A
196629,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196630,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196631,ARIZONA,11,0.68,Southwest,AZ,HEPATITIS A
196632,ARIZONA,7,0.43,Southwest,AZ,HEPATITIS A
196633,ARIZONA,8,0.5,Southwest,AZ,HEPATITIS A
196634,ARIZONA,4,0.25,Southwest,AZ,HEPATITIS A
196635,ARIZONA,7,0.43,Southwest,AZ,HEPATITIS A
196637,ARIZONA,16,0.99,Southwest,AZ,HEPATITIS A
196638,ARIZONA,12,0.74,Southwest,AZ,HEPATITIS A
196639,ARIZONA,6,0.37,Southwest,AZ,HEPATITIS A
196640,ARIZONA,13,0.81,Southwest,AZ,HEPATITIS A
196641,ARIZONA,5,0.31,Southwest,AZ,HEPATITIS A
196642,ARIZONA,1,0.06,Southwest,AZ,HEPATITIS A
196643,ARIZONA,10,0.62,Southwest,AZ,HEPATITIS A
196644,ARIZONA,8,0.5,Southwest,AZ,HEPATITIS A
196645,ARIZONA,11,0.68,Southwest,AZ,HEPATITIS A
196646,ARIZONA,11,0.68,Southwest,AZ,HEPATITIS A
196647,ARIZONA,7,0.43,Southwest,AZ,HEPATITIS A
196648,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196649,ARIZONA,10,0.62,Southwest,AZ,HEPATITIS A
196650,ARIZONA,6,0.37,Southwest,AZ,HEPATITIS A
196651,ARIZONA,9,0.56,Southwest,AZ,HEPATITIS A
196652,ARIZONA,31,1.92,Southwest,AZ,HEPATITIS A
196601,ARIZONA,98,6.07,Southwest,AZ,MEASLES
196602,ARIZONA,77,4.77,Southwest,AZ,MEASLES
196603,ARIZONA,58,3.59,Southwest,AZ,MEASLES
196604,ARIZONA,94,5.82,Southwest,AZ,MEASLES
196605,ARIZONA,161,9.98,Southwest,AZ,MEASLES
196606,ARIZONA,276,17.1,Southwest,AZ,MEASLES
196607,ARIZONA,132,8.18,Southwest,AZ,MEASLES
196608,ARIZONA,245,15.18,Southwest,AZ,MEASLES
196609,ARIZONA,316,19.58,Southwest,AZ,MEASLES
196610,ARIZONA,312,19.33,Southwest,AZ,MEASLES
196611,ARIZONA,362,22.43,Southwest,AZ,MEASLES
196612,ARIZONA,216,13.38,Southwest,AZ,MEASLES
196613,ARIZONA,275,17.04,Southwest,AZ,MEASLES
196614,ARIZONA,309,19.14,Southwest,AZ,MEASLES
196615,ARIZONA,307,19.02,Southwest,AZ,MEASLES
196616,ARIZONA,278,17.22,Southwest,AZ,MEASLES
196617,ARIZONA,227,14.06,Southwest,AZ,MEASLES
196618,ARIZONA,319,19.76,Southwest,AZ,MEASLES
196619,ARIZONA,176,10.9,Southwest,AZ,MEASLES
196620,ARIZONA,190,11.77,Southwest,AZ,MEASLES
196621,ARIZONA,136,8.43,Southwest,AZ,MEASLES
196622,ARIZONA,147,9.11,Southwest,AZ,MEASLES
196623,ARIZONA,196,12.14,Southwest,AZ,MEASLES
196624,ARIZONA,122,7.56,Southwest,AZ,MEASLES
196625,ARIZONA,62,3.84,Southwest,AZ,MEASLES
196626,ARIZONA,66,4.09,Southwest,AZ,MEASLES
196627,ARIZONA,56,3.47,Southwest,AZ,MEASLES
196628,ARIZONA,33,2.04,Southwest,AZ,MEASLES
196629,ARIZONA,20,1.24,Southwest,AZ,MEASLES
196630,ARIZONA,16,0.99,Southwest,AZ,MEASLES
196631,ARIZONA,9,0.56,Southwest,AZ,MEASLES
196632,ARIZONA,27,1.67,Southwest,AZ,MEASLES
196633,ARIZONA,10,0.62,Southwest,AZ,MEASLES
196634,ARIZONA,13,0.81,Southwest,AZ,MEASLES
196635,ARIZONA,3,0.19,Southwest,AZ,MEASLES
196636,ARIZONA,0,0,Southwest,AZ,MEASLES
196637,ARIZONA,7,0.43,Southwest,AZ,MEASLES
196638,ARIZONA,9,0.56,Southwest,AZ,MEASLES
196639,ARIZONA,0,0,Southwest,AZ,MEASLES
196640,ARIZONA,2,0.12,Southwest,AZ,MEASLES
196641,ARIZONA,10,0.62,Southwest,AZ,MEASLES
196642,ARIZONA,5,0.31,Southwest,AZ,MEASLES
196643,ARIZONA,8,0.5,Southwest,AZ,MEASLES
196644,ARIZONA,3,0.19,Southwest,AZ,MEASLES
196645,ARIZONA,5,0.31,Southwest,AZ,MEASLES
196646,ARIZONA,2,0.12,Southwest,AZ,MEASLES
196647,ARIZONA,10,0.62,Southwest,AZ,MEASLES
196648,ARIZONA,6,0.37,Southwest,AZ,MEASLES
196650,ARIZONA,11,0.68,Southwest,AZ,MEASLES
196651,ARIZONA,6,0.37,Southwest,AZ,MEASLES
196652,ARIZONA,10,0.62,Southwest,AZ,MEASLES
196601,ARIZONA,29,1.8,Southwest,AZ,RUBELLA
196602,ARIZONA,53,3.28,Southwest,AZ,RUBELLA
196603,ARIZONA,35,2.17,Southwest,AZ,RUBELLA
196604,ARIZONA,37,2.29,Southwest,AZ,RUBELLA
196605,ARIZONA,162,10.04,Southwest,AZ,RUBELLA
196606,ARIZONA,127,7.87,Southwest,AZ,RUBELLA
196607,ARIZONA,101,6.26,Southwest,AZ,RUBELLA
196608,ARIZONA,83,5.14,Southwest,AZ,RUBELLA
196609,ARIZONA,114,7.06,Southwest,AZ,RUBELLA
196610,ARIZONA,161,9.98,Southwest,AZ,RUBELLA
196611,ARIZONA,150,9.29,Southwest,AZ,RUBELLA
196612,ARIZONA,135,8.36,Southwest,AZ,RUBELLA
196613,ARIZONA,82,5.08,Southwest,AZ,RUBELLA
196614,ARIZONA,118,7.31,Southwest,AZ,RUBELLA
196615,ARIZONA,130,8.05,Southwest,AZ,RUBELLA
196616,ARIZONA,91,5.64,Southwest,AZ,RUBELLA
196617,ARIZONA,75,4.65,Southwest,AZ,RUBELLA
196618,ARIZONA,147,9.11,Southwest,AZ,RUBELLA
196619,ARIZONA,79,4.89,Southwest,AZ,RUBELLA
196620,ARIZONA,105,6.51,Southwest,AZ,RUBELLA
196621,ARIZONA,50,3.1,Southwest,AZ,RUBELLA
196622,ARIZONA,62,3.84,Southwest,AZ,RUBELLA
196623,ARIZONA,87,5.39,Southwest,AZ,RUBELLA
196624,ARIZONA,62,3.84,Southwest,AZ,RUBELLA
196625,ARIZONA,16,0.99,Southwest,AZ,RUBELLA
196626,ARIZONA,36,2.23,Southwest,AZ,RUBELLA
196627,ARIZONA,17,1.05,Southwest,AZ,RUBELLA
196628,ARIZONA,20,1.24,Southwest,AZ,RUBELLA
196629,ARIZONA,22,1.36,Southwest,AZ,RUBELLA
196630,ARIZONA,15,0.93,Southwest,AZ,RUBELLA
196631,ARIZONA,18,1.12,Southwest,AZ,RUBELLA
196632,ARIZONA,13,0.81,Southwest,AZ,RUBELLA
196633,ARIZONA,9,0.56,Southwest,AZ,RUBELLA
196634,ARIZONA,4,0.25,Southwest,AZ,RUBELLA
196635,ARIZONA,6,0.37,Southwest,AZ,RUBELLA
196637,ARIZONA,4,0.25,Southwest,AZ,RUBELLA
196638,ARIZONA,4,0.25,Southwest,AZ,RUBELLA
196639,ARIZONA,5,0.31,Southwest,AZ,RUBELLA
196640,ARIZONA,2,0.12,Southwest,AZ,RUBELLA
196641,ARIZONA,9,0.56,Southwest,AZ,RUBELLA
196642,ARIZONA,6,0.37,Southwest,AZ,RUBELLA
196643,ARIZONA,10,0.62,Southwest,AZ,RUBELLA
196644,ARIZONA,5,0.31,Southwest,AZ,RUBELLA
196645,ARIZONA,26,1.61,Southwest,AZ,RUBELLA
196646,ARIZONA,3,0.19,Southwest,AZ,RUBELLA
196647,ARIZONA,5,0.31,Southwest,AZ,RUBELLA
196648,ARIZONA,9,0.56,Southwest,AZ,RUBELLA
196650,ARIZONA,18,1.12,Southwest,AZ,RUBELLA
196651,ARIZONA,2,0.12,Southwest,AZ,RUBELLA
196652,ARIZONA,15,0.93,Southwest,AZ,RUBELLA
196601,ARKANSAS,11,0.58,Southeast,AR,HEPATITIS A
196602,ARKANSAS,6,0.32,Southeast,AR,HEPATITIS A
196603,ARKANSAS,2,0.11,Southeast,AR,HEPATITIS A
196604,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196605,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196606,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196607,ARKANSAS,6,0.32,Southeast,AR,HEPATITIS A
196608,ARKANSAS,7,0.37,Southeast,AR,HEPATITIS A
196609,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196610,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196611,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196612,ARKANSAS,12,0.63,Southeast,AR,HEPATITIS A
196613,ARKANSAS,16,0.84,Southeast,AR,HEPATITIS A
196614,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196615,ARKANSAS,10,0.53,Southeast,AR,HEPATITIS A
196616,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196617,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196618,ARKANSAS,7,0.37,Southeast,AR,HEPATITIS A
196619,ARKANSAS,9,0.47,Southeast,AR,HEPATITIS A
196620,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196621,ARKANSAS,6,0.32,Southeast,AR,HEPATITIS A
196622,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196623,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196624,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196625,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196626,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196627,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196628,ARKANSAS,10,0.53,Southeast,AR,HEPATITIS A
196629,ARKANSAS,7,0.37,Southeast,AR,HEPATITIS A
196630,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196631,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196632,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196633,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196634,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196635,ARKANSAS,7,0.37,Southeast,AR,HEPATITIS A
196636,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196637,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196638,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196639,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196640,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196641,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196642,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196643,ARKANSAS,7,0.37,Southeast,AR,HEPATITIS A
196644,ARKANSAS,8,0.42,Southeast,AR,HEPATITIS A
196645,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196646,ARKANSAS,5,0.26,Southeast,AR,HEPATITIS A
196647,ARKANSAS,2,0.11,Southeast,AR,HEPATITIS A
196648,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196649,ARKANSAS,3,0.16,Southeast,AR,HEPATITIS A
196650,ARKANSAS,4,0.21,Southeast,AR,HEPATITIS A
196651,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196652,ARKANSAS,1,0.05,Southeast,AR,HEPATITIS A
196601,ARKANSAS,2,0.11,Southeast,AR,MEASLES
196602,ARKANSAS,16,0.84,Southeast,AR,MEASLES
